key,count
wnt7b---fzd9_lrp5,6
wnt8a---fzd9_lrp5,6
shank1---adgrl2,6
mrc1---ptprc,6
wnt8a---fzd8_lrp6,6
wnt8a---fzd8_lrp5,6
wnt8a---fzd8,6
mpz---mpz,6
sftpd---lair1,6
gcg---dpp4,6
wnt8a---fzd7_lrp6,6
wnt8a---fzd7_lrp5,6
wnt8a---fzd2_lrp6,6
wnt8a---fzd6_lrp5,6
wnt8a---fzd5_lrp6,6
wnt8a---fzd5_lrp5,6
mdk---itga6_itgb1,6
wnt8a---fzd4_lrp6,6
mdk---itga4_itgb1,6
wnt8a---fzd4_lrp5,6
wnt8a---fzd4,6
wnt8a---fzd3_lrp6,6
grn---clec4m,6
grn---egfr,6
wnt8a---fzd3_lrp5,6
wnt8a---fzd6_lrp6,6
madcam1---itga4_itgb7,6
wnt7b---fzd1_lrp6,6
mmrn2---cd248,6
serpinf1---plxdc2,6
wnt7b---fzd1_lrp5,6
wnt7b---fzd10_lrp6,6
wnt7b---fzd10_lrp5,6
cd44---sele,6
cx3cl1---itgav,6
cadm1---cadm3,6
cadm1---crtam,6
wnt7b---fzd6_lrp6,6
cd55---adgre2,6
cadm1---nectin3,6
dspp---itgav_itgb1,6
cd55---cd97,6
wnt7a---fzd9_lrp6,6
wnt7a---fzd9_lrp5,6
cadm3---nectin3,6
wnt7a---fzd8_lrp6,6
nfasc---cntn1_cntnap1,6
wnt7a---fzd8_lrp5,6
wnt7a---fzd7_lrp6,6
dspp---itgav_itgb6,6
wnt7b---fzd6_lrp5,6
mif---egfr,6
cd200---cd200r1l,6
wnt7b---fzd5_lrp6,6
wnt7b---fzd5_lrp5,6
cd209---ceacam1,6
negr1---negr1,6
wnt7b---fzd5,6
ccl2---darc,6
wnt7b---fzd4_lrp6,6
wnt7b---fzd4_lrp5,6
wnt7b---fzd2_lrp5,6
mmrn2---clec14a,6
cd28---cd80,6
wnt7b---fzd3_lrp6,6
wnt7b---fzd3_lrp5,6
cd36---tlr4,6
cd36---tlr6,6
cd40lg---itga2b_itgb3,6
cd40lg---itga5_itgb1,6
mmrn2---cd93,6
wnt7b---fzd2_lrp6,6
mag---mag,6
cd40lg---itgam_itgb2,6
dspp---itgb1,6
angpt2---itga5_itgb1,6
egf---egfr_erbb2,6
col6a5---itga10_itgb1,6
col6a5---itga11_itgb1,6
col6a5---itga1_itgb1,6
col6a5---itga2_itgb1,6
col6a5---itga3_itgb1,6
col6a5---itga9_itgb1,6
col6a5---itgav_itgb8,6
col6a5---sdc4,6
krtap4-12---dlk2,6
il6---il6r_il6st,6
lgals3---lag3,6
col6a6---cd44,6
col6a6---itga10_itgb1,6
col6a6---itga11_itgb1,6
il25---il17ra_il17rb,6
col6a6---itga1_itgb1,6
col6a6---itga2_itgb1,6
col6a6---itga3_itgb1,6
col6a6---itga9_itgb1,6
tp53---tnfrsf10d,6
col6a6---itgav_itgb8,6
col6a6---sdc4,6
hsp90aa1---itgb3,6
tnn---itga2b_itgb3,6
tnn---itga8_itgb1,6
tnn---itga9_itgb1,6
tnn---itgav_itgb3,6
tnn---itgav_itgb6,6
tnn---sdc1,6
tnn---sdc4,6
tnr---itga2b_itgb3,6
col6a3---sdc4,6
tnr---itga8_itgb1,6
tnr---itga9_itgb1,6
col6a5---cd44,6
tnr---itgav_itgb6,6
tnr---sdc1,6
tnr---sdc4,6
tnxb---itga2b_itgb3,6
tnxb---itga8_itgb1,6
tnxb---itga9_itgb1,6
tnxb---itgav_itgb3,6
tnxb---itgav_itgb6,6
tnxb---sdc1,6
tnxb---sdc4,6
hp---cd163,6
crlf1---cntfr,6
tnr---itgav_itgb3,6
col9a3---itga11_itgb1,6
col9a3---itga1_itgb1,6
col9a3---itga2_itgb1,6
col9a3---itga3_itgb1,6
col9a3---itga9_itgb1,6
col9a3---itgav_itgb8,6
col9a3---itgb1,6
col9a3---sdc1,6
col9a3---sdc4,6
comp---itga3_itgb1,6
comp---itgav_itgb3,6
il24---il20ra_il20rb,6
comp---sdc4,6
amh---amhr2_bmpr1a,6
amelx---cd63,6
nptx2---nptxr,6
vip---ramp1,6
il21---il21r_il2rg,6
ibsp---itgav_itgb3,6
ibsp---itgav_itgb5,6
ibsp---itgb3,6
il20---il20ra_il20rb,6
ptn---itgav_itgb3,6
ocln---ocln,6
comp---itgb1,6
il24---il10rb,6
ang---plxnb2,6
col9a1---gp6,6
col9a1---itga10_itgb1,6
col9a1---itga11_itgb1,6
col9a1---itga1_itgb1,6
col9a1---itga2_itgb1,6
col9a1---itga3_itgb1,6
col9a1---itga9_itgb1,6
col9a1---itgav_itgb8,6
col9a1---itgb1,6
col9a1---sdc1,6
col9a3---itga10_itgb1,6
col9a2---gp6,6
col9a2---itga10_itgb1,6
col9a2---itga11_itgb1,6
col9a2---itga1_itgb1,6
col9a2---itga2_itgb1,6
col9a2---itga3_itgb1,6
col9a2---itga9_itgb1,6
col9a2---itgav_itgb8,6
col9a2---itgb1,6
col9a2---sdc1,6
col9a2---sdc4,6
col9a3---gp6,6
col9a1---sdc4,6
col4a6---itga10_itgb1,6
col4a6---itga11_itgb1,6
col4a6---itga1_itgb1,6
tnc---itga2b_itgb3,6
col4a6---itga2_itgb1,6
col4a6---itga3_itgb1,6
tnc---itga8_itgb1,6
vwf---itga2b_itgb3,6
tnc---itga9_itgb1,6
tnc---itgav_itgb3,6
tnc---itgav_itgb6,6
hmgb1---tlr9,6
col4a6---itgav_itgb8,6
hla-drb1---cd4,6
col4a6---sdc1,6
col4a6---sdc4,6
tnf---celsr2,6
tnf---flt4,6
hla-e---cd8a,6
tnf---ptprs,6
anxa2---tlr2,6
anxa2---robo4,6
col6a1---gp6,6
hla-f---cd8a,6
col4a6---itga9_itgb1,6
col4a4---itga2_itgb1,6
col4a4---itga3_itgb1,6
il6---hrh1,6
col4a4---itga9_itgb1,6
apoa1---abca1,6
csf2---csf2ra_csf2rb,6
col4a4---itgav_itgb8,6
hla-c---kir2dl2,6
hla-c---kir2ds1,6
pyy---dpp4,6
col4a4---sdc1,6
col4a6---gp6,6
col4a5---gp6,6
col4a5---itga10_itgb1,6
col4a5---itga11_itgb1,6
col4a5---itga1_itgb1,6
col4a5---itga2_itgb1,6
col4a5---itga3_itgb1,6
col4a5---itga9_itgb1,6
col4a5---itgav_itgb8,6
hla-dra---cd4,6
col4a5---sdc1,6
col4a5---sdc4,6
vwf---itgav_itgb3,6
col4a4---sdc4,6
col6a3---itga11_itgb1,6
col6a3---itga1_itgb1,6
col6a3---itga2_itgb1,6
col6a3---itga3_itgb1,6
il34---ptprz1,6
nppb---dpp4,6
angptl4---itgav_itgb3,6
col6a3---itga9_itgb1,6
angptl4---itga5_itgb1,6
angptl4---gpihbp1,6
col6a3---itgav_itgb8,6
col6a1---itga10_itgb1,6
vtn---itgav_itgb5,6
angptl3---itgav_itgb3,6
vtn---itgav_itgb3,6
vtn---itgav_itgb1,6
vtn---itga8_itgb1,6
angptl2---lilrb2,6
angptl2---itga5_itgb1,6
vtn---itga2b_itgb3,6
angptl1---itga1_itgb1,6
il32---itgb3,6
il31---il31ra_osmr,6
hmgb1---tlr2,6
vtn---itgav_itgb8,6
col6a1---itga11_itgb1,6
col6a1---itga1_itgb1,6
col6a1---itga2_itgb1,6
col6a1---itga3_itgb1,6
col6a1---itga9_itgb1,6
col6a1---itgav_itgb8,6
col6a1---sdc1,6
col6a1---sdc4,6
hla-g---cd8a,6
col6a2---gp6,6
col6a2---itga10_itgb1,6
col6a2---itga11_itgb1,6
col6a3---itga10_itgb1,6
col6a2---itga2_itgb1,6
col6a2---itga3_itgb1,6
col6a2---itga9_itgb1,6
col6a2---itgav_itgb8,6
il37---il18r1_il18rap,6
col6a2---sdc1,6
col6a2---sdc4,6
il36rn---il1rl2,6
il36g---il36rn,6
col6a3---cd44,6
hmgb1---ager,6
tnfsf12---cd163,6
col6a2---itga1_itgb1,6
lama5---itgav_itgb8,6
lama5---itga9_itgb1,6
lama5---itga7_itgb1,6
lama5---itga6_itgb4,6
lama5---itga6_itgb1,6
lama5---itga3_itgb1,6
lama5---itga2_itgb1,6
lama5---itga1_itgb1,6
nrg2---erbb2_erbb3,6
nrg2---erbb2_erbb4,6
lama5---cd44,6
vip---dpp4,6
lama4---sv2a,6
lama4---itgav_itgb8,6
lama4---itga9_itgb1,6
nrg3---erbb2_erbb4,6
lama4---itga7_itgb1,6
lama4---itga6_itgb4,6
lama4---itga6_itgb1,6
lama4---itga3_itgb1,6
nrg4---erbb2_erbb4,6
lama4---itga2_itgb1,6
adm---ramp1,6
lama4---itga1_itgb1,6
f11r---itgal_itgb2,6
ifnk---ifnar1,6
ifnk---ifnar1_ifnar2,6
afdn---nectin3,6
afdn---ephb6,6
afdn---ephb3,6
afdn---ephb2,6
afdn---epha7,6
ifnw1---ifnar1_ifnar2,6
lamb1---itgav_itgb8,6
lamb1---itga9_itgb1,6
lamb1---itga7_itgb1,6
nrg1---itgav_itgb3,6
lamb1---itga6_itgb1,6
lamb1---itga3_itgb1,6
lamb1---itga2_itgb1,6
lamb1---itga1_itgb1,6
exoc3-as1---traf2,6
lamb1---cd44,6
nrg1---egfr,6
nrg1---erbb2_erbb3,6
lama5---sv2a,6
nrg1---erbb2_erbb4,6
igf1---itga6_itgb4,6
igf1---itgav_itgb3,6
lamb1---itga6_itgb4,6
lama2---itga7_itgb1,6
lama2---itga6_itgb4,6
fadd---fas,6
lama2---itga6_itgb1,6
lama1---itga1_itgb1,6
lama1---itga2_itgb1,6
ihh---ptch1_smo,6
ihh---ptch2_smo,6
ada---dpp4,6
lama2---itga3_itgb1,6
lama1---itga3_itgb1,6
igf2---itga6_itgb4,6
lama2---itga1_itgb1,6
lama2---cd44,6
adcyap1---dpp4,6
adamts3---ccbe1,6
lama1---itgav_itgb8,6
fam3c---lifr,6
fam3c---glra2,6
lama1---itga6_itgb1,6
lama1---itga9_itgb1,6
lama1---itga7_itgb1,6
lama1---itga6_itgb4,6
vcam1---ezr,6
lama2---itga2_itgb1,6
igf2---itgav_itgb3,6
fcer2---itgax_itgb2,6
fcer2---itgav_itgb3,6
lama4---cd44,6
lama3---sv2a,6
vegfa---flt1_kdr,6
fcer2---itgam_itgb2,6
lama3---itgav_itgb8,6
lama3---itga9_itgb1,6
lama3---itga7_itgb1,6
lama3---itga6_itgb4,6
lama3---itga6_itgb1,6
lama2---itga9_itgb1,6
lama3---itga3_itgb1,6
lama3---itga3,6
lama3---itga2_itgb1,6
prg4---tlr2,6
prg4---tlr4,6
lama3---itga1_itgb1,6
lama3---cd44,6
lama2---sv2a,6
il10---il10ra_il10rb,6
nrtn---gfra2_ret,6
vcl---itgb5,6
lama2---itgav_itgb8,6
prg4---cd44,6
lamc2---itga3_itgb1,6
lamc2---itga2_itgb1,6
lamc2---itga1_itgb1,6
tslp---crlf2,6
lamc2---cd44,6
pth---lrp6,6
lamc1---sv2a,6
fgf1---tgfbr3,6
ifna1---ifnar1_ifnar2,6
ttr---ngfr,6
lamc1---itgav_itgb8,6
l1cam---itgav_itgb3,6
ifna10---ifnar1_ifnar2,6
lamc1---itga7_itgb1,6
lamc1---itga6_itgb4,6
lamc1---itga6_itgb1,6
ifna14---ifnar1_ifnar2,6
lamc1---itga3_itgb1,6
lamc1---itga2_itgb1,6
il1b---il1r1_il1rap,6
ifna16---ifnar1_ifnar2,6
lamc1---itga1_itgb1,6
ifna17---ifnar1_ifnar2,6
postn---itgav_itgb3,6
lamc1---itga9_itgb1,6
il2---il2rb_il2rg,6
icam1---itgal_itgb2,6
vip---avpr1a,6
icam1---itgam_itgb2,6
icam1---itgax_itgb2,6
icam2---itgal_itgb2,6
icam2---itgam_itgb2,6
icam3---cd209,6
lamc3---sv2a,6
alkal2---ltk,6
alkal1---ltk,6
lamc2---itga6_itgb1,6
lamc3---itga9_itgb1,6
lamc3---itga7_itgb1,6
lamc3---itga6_itgb4,6
lamc3---itga6_itgb1,6
lamc3---itga3_itgb1,6
lamc3---itga2_itgb1,6
lamc3---itga1_itgb1,6
lamc2---sv2a,6
lamc2---itgav_itgb8,6
lamc2---itga9_itgb1,6
lamc2---itga7_itgb1,6
lamc2---itga6_itgb4,6
lamc3---itgav_itgb8,6
il17f---il17ra_il17rc,6
lamb3---cd44,6
il17c---il17ra_il17re,6
il17c---il17ra,6
lamb2---sv2a,6
vegfc---flt4_kdr,6
lamb2---itgav_itgb8,6
fgb---itgb3,6
lamb2---itga9_itgb1,6
il17a---il17ra_il17rc,6
lamb2---itga7_itgb1,6
lamc1---cd44,6
ifng---ifngr1_ifngr2,6
il16---grin2b,6
il16---grin2a,6
lamb2---itga6_itgb4,6
lamb2---itga6_itgb1,6
ulbp3---klrk1,6
lamb2---itga3_itgb1,6
lamb2---itga2_itgb1,6
lamb2---itga1_itgb1,6
l1cam---itga4_itgb7,6
lamb2---cd44,6
lamb1---sv2a,6
l1cam---alcam,6
postn---itgav_itgb5,6
ifna2---ifnar1_ifnar2,6
ereg---egfr_erbb2,6
lamb3---sv2a,6
ifna21---ifnar1_ifnar2,6
il1a---il1r1_il1rap,6
ereg---erbb2_erbb4,6
ifna4---ifnar1_ifnar2,6
vegfd---flt4_kdr,6
ifna5---ifnar1_ifnar2,6
lamb3---itgav_itgb8,6
il19---il20ra_il20rb,6
ifne---ifnar1_ifnar2,6
pspn---gfra4_ret,6
ifna6---ifnar1_ifnar2,6
lamb3---itga7_itgb1,6
ifna7---ifnar1_ifnar2,6
lamb3---itga6_itgb4,6
lamb3---itga6_itgb1,6
ifna8---ifnar1_ifnar2,6
lamb3---itga3_itgb1,6
lamb3---itga2_itgb1,6
il18---il18r1_il18rap,6
ifnb1---ifnar1_ifnar2,6
lamb3---itga1_itgb1,6
lamb3---itga9_itgb1,6
wnt10a---fzd7_lrp5,6
thbs3---itga3_itgb1,6
apob---eno1,6
col4a2---itga9_itgb1,6
thbs3---itgav_itgb3,6
wnt10a---fzd6_lrp6,6
col4a2---itga3_itgb1,6
thbs3---sdc1,6
col4a3---sdc4,6
col4a2---sdc4,6
col4a2---itga2_itgb1,6
col2a1---sdc4,6
wnt1---fzd4_lrp5,6
wnt10a---fzd6_lrp5,6
app---sorl1,6
wnt1---fzd4_lrp6,6
col4a2---itga1_itgb1,6
wnt10a---fzd5_lrp6,6
wnt10a---fzd5_lrp5,6
wnt10a---fzd5,6
thbs3---sdc4,6
col2a1---itga3_itgb1,6
wnt1---fzd3_lrp5,6
wnt1---fzd3_lrp6,6
col4a2---sdc1,6
col4a2---itgb5,6
col4a2---itgb3,6
col4a2---itgav_itgb8,6
thy1---itgax_itgb2,6
col2a1---itga9_itgb1,6
thbs3---cd47,6
col2a1---itgav_itgb8,6
wnt10a---fzd8_lrp6,6
thy1---itgav_itgb3,6
wnt10a---fzd8_lrp5,6
wnt10a---fzd8,6
thy1---itgam_itgb2,6
col4a3---itga3_itgb1,6
wnt10a---fzd7_lrp6,6
thbs2---sdc4,6
thbs3---cd36,6
il8---darc,6
wnt1---fzd9_lrp6,6
wnt10a---fzd2_lrp6,6
col4a1---gp6,6
wnt10a---fzd2_lrp5,6
thbs4---sdc4,6
col4a1---itga10_itgb1,6
col4a1---itga11_itgb1,6
col4a1---itga1_itgb1,6
col4a3---sdc1,6
thbs4---itga3_itgb1,6
col4a1---sdc4,6
col4a1---itga2_itgb1,6
col4a1---itga3_itgb1,6
col4a1---sdc1,6
wnt10a---fzd10_lrp5,6
wnt10a---fzd10_lrp6,6
wnt10a---fzd1_lrp5,6
col4a1---itgav_itgb8,6
wnt10a---fzd1_lrp6,6
col4a1---itga9_itgb1,6
wnt10a---fzd1,6
col4a2---itga11_itgb1,6
wnt1---fzd5_lrp5,6
wnt1---fzd5_lrp6,6
col4a2---itga10_itgb1,6
wnt1---fzd6_lrp5,6
lilrb4---lair1,6
col4a3---itga9_itgb1,6
hla-a---cd8a,6
wnt1---fzd6_lrp6,6
col4a2---gp6,6
wnt1---fzd9_lrp5,6
wnt1---fzd7_lrp6,6
wnt10a---fzd4_lrp6,6
wnt1---fzd8_lrp5,6
wnt10a---fzd4_lrp5,6
wnt1---fzd8_lrp6,6
thbs4---itgav_itgb3,6
col4a3---itgav_itgb8,6
wnt10a---fzd3_lrp6,6
hhla2---tmigd2,6
wnt10a---fzd3_lrp5,6
wnt1---fzd7_lrp5,6
wnt1---fzd1_lrp6,6
thbs2---itgb3,6
wnt1---fzd2_lrp5,6
col4a4---itga1_itgb1,6
col4a3---itga2_itgb1,6
col4a3---itga10_itgb1,6
col4a3---itga11_itgb1,6
wnt10a---fzd9_lrp6,6
wnt1---fzd10_lrp6,6
col4a3---itga1_itgb1,6
col4a3---gp6,6
wnt1---fzd1_lrp5,6
col4a4---itga11_itgb1,6
col4a4---itga10_itgb1,6
wnt1---fzd2_lrp6,6
col4a4---gp6,6
wnt10a---fzd9_lrp5,6
wnt1---fzd10_lrp5,6
apoe---lsr,6
apoe---trem2,6
wnt1---fzd10,6
wnt3a---fzd3_lrp6,6
cxcl12---avpr1a,5
ccn2---itgb2,5
il1f10---il1rl2_il1rap,5
tnfrsf6b---faslg,5
il37---il18r1,5
il26---il20ra_il10rb,5
lgals9---mrc2,5
agtrap---rack1,5
wnt2---lrp5,5
il37---il1rapl1,5
slamf6---slamf6,5
slamf1---slamf1,5
ifna13---ifnar1_ifnar2,5
retn---gpr25,5
il7---il7r_il2rg,5
cxcl12---itga4,5
cxcl12---itga5,5
figf---itgb1,5
cxcl12---itgav,5
crtam---cadm1,5
il3---il3ra_csf2rb,5
rgma---hjv,5
cd99---cd81,5
cd99---cd99,5
cd99---cd99l2,5
col4a3---itga3,5
cd99---pilrb,5
wnt7b---tmed5,5
ccn1---itgb3,5
hla-a---cd8b2,5
icos---icoslg,5
apoe---sdc2,5
alcam---nrp1,5
alcam---chl1,5
hla-a---cd8b,5
npy---dpp4,5
wnt8a---fzd1,5
cxcl12---itgb3,5
ccn2---fgfr2,5
rgma---tfr2,5
tslp---il7r_crlf2,5
il36rn---il1rl2_il1rap,5
arf6---pld1,5
ccn1---tlr2,5
slit3---robo4,5
hla-b---cd8b2,5
il36g---il1rl2_il1rap,5
inhbb---cfc1,5
ly9---ly9,5
slpi---plscr1,5
aimp1---ntrk1,5
tnfsf11---lgr4,5
ccn1---sdc4,5
ccn1---itgb5,5
inhbb---cfc1b,5
ceacam16---tecta,5
ceacam16---tectb,5
postn---ptk7,5
c1orf200---ly6g6c,5
c1orf200---slc16a4,5
c1qa---cd33,5
il27---il6st,5
wnt6---fzd1,5
vegfd---itgb1,5
hrg---erbb3,5
msmp---ccr2,5
vegfd---itga5,5
wnt5b---klrg2,5
vegfd---itga4,5
vegfd---itga2,5
wnt8a---lrp6,5
hrg---erbb2,5
crisp2---catsper1,5
s100a1---ryr1,5
hla-f---cd8b2,5
hla-f---cd8b,5
s100a1---ryr2,5
s100a8---ager,5
pf4---lrp1,5
col6a1---cd44,5
vegfd---flt1,5
edn1---eltd1,5
s100a12---cd36,5
s100a12---tlr4,5
s100a4---ccr5,5
ceacam6---egfr,5
vegfd---itga1,5
ccn3---plxna1,5
figf---itga5,5
lgals9---cd47,5
figf---itga4,5
hspg2---fgfr1,5
figf---itga2,5
figf---itga1,5
hla-g---kir3dl1,5
hp---cd22,5
figf---flt1,5
rspo2---rnf43,5
rspo2---znrf3,5
wnt6---fzd7,5
col4a2---cd44,5
aregb---erbb3,5
wnt16---fzd2,5
tyrobp---trem1,5
mstn---tgfbr1_acvr2a,5
mstn---tgfbr1_acvr2b,5
tnfrsf14---btla,5
tnfrsf14---cd160,5
mtmr4---smad3,5
muc1---siglec9,5
il9---il9r_il2rg,5
ceacam1---egfr,5
col6a2---cd44,5
wnt6---fzd4,5
hp---tlr4,5
rtn4---s1pr2,5
hla-g---cd8b,5
hla-g---cd8b2,5
sirpb2---cd47,5
lgals3bp---cd33,5
amh---amhr2_acvr1,5
tnfsf9---pvr,5
timd4---havcr1,5
bmp6---bmpr1b_acvr2b,5
nectin4---tigit,5
bmp6---bmpr1b_acvr2a,5
col8a2---slc4a11,5
icam5---cd209,5
bmp6---bmpr1a_acvr2b,5
bmp6---bmpr1a_acvr2a,5
wnt1---fzd4,5
wnt7b---fzd7,5
ccl1---ccr1,5
comp---itga5,5
bmp5---bmpr1b_acvr2b,5
bmp5---bmpr1b_acvr2a,5
amh---bmpr1a,5
wnt9a---fzd1,5
amelx---lamp2,5
bmp1---bmpr1a,5
cd47---sirpa,5
lgi3---stx1a,5
bmp1---bmpr1b,5
bmp1---bmpr2,5
leap2---ghsr,5
amely---lamp2,5
bmp7---bmpr1b_acvr2b,5
il8---ackr1,5
bmp7---bmpr1b_acvr2a,5
bmp10---acvrl1_acvr2a,5
bmp7---bmpr1a_acvr2b,5
bmp7---bmpr1a_acvr2a,5
il22---il22ra1_il10rb,5
amely---cd63,5
lpa---lpar4,5
col9a3---cd44,5
bmp4---bmpr1a_acvr2b,5
bmp4---bmpr1a_acvr2a,5
bmp2---bmpr1b_acvr2b,5
wnt9a---fzd9,5
col9a2---cd44,5
col9a1---cd44,5
cd24---siglec10,5
lpa---lpar3,5
nell2---robo3,5
il33---il1rap,5
lpa---lpar2,5
bmp2---rgmb,5
cd209---icam3,5
lpa---lpar1,5
cd200r1---cd200,5
wnt16---lrp5,5
wnt1---fzd2,5
bmp5---bmpr1a_acvr2b,5
il33---il1rl1_il1rap,5
bmp2---bmpr1a_acvr2a,5
angptl2---itgb1,5
bmp5---bmpr1a_acvr2a,5
angptl2---itga5,5
cd34---sele,5
bmp4---hjv,5
col4a3---cd44,5
mapk1---fgfr2,5
bmp2---bmpr1b_acvr2a,5
bmp4---bmpr1b_acvr2b,5
bmp4---bmpr1b_acvr2a,5
cd28---cd86,5
bmp2---bmpr1a_acvr2b,5
lgi1---adam23,5
pik3cd-as1---slc16a4,5
wnt7a---fzd7,5
lgi1---rtn4r,5
ccl3l3---ccr3,5
nampt---adora2a,5
fndc5---itgav,5
pip---aqp5,5
ccl4l1---ccr1,5
ccl4l1---ccr3,5
fstl1---dip2a,5
fst---hjv,5
fndc5---itgb5,5
icam1---muc1,5
apoe---lrp6,5
il2---il2ra_il2rb_il2rg,5
cd84---cd84,5
hmgb1---cxcr4,5
cxcl11---ccr5,5
ccn1---itga5,5
il24---il22ra1_il20rb,5
vgf---ntrk1,5
piga---pigr,5
il36b---il1rl2_il1rap,5
bdnf---bex3,5
copa---ntrk1,5
il36a---il1rl2_il1rap,5
sostdc1---lrp4,5
hla-b---cd8b,5
anpep---sele,5
sostdc1---lrp5,5
xcl1---adgrv1,5
tgfb1---vasn,5
copa---mtnr1b,5
enam---cd63,5
bmp8a---tgfbr2,5
bmp8a---tgfbr1,5
bmp8a---bmpr1b_acvr2b,5
gpc6---lrp2,5
cd55---emr2,5
gpc6---lrp1,5
ccl5---ccrl2,5
bmp8a---bmpr1b_acvr2a,5
bmp8a---bmpr1a_acvr2b,5
bmp8a---bmpr1a_acvr2a,5
lgi3---adam23,5
ambn---cd63,5
bmp8a---acvr1,5
nptx1---nptxr,5
hla-b---cd8a,5
wnt7a---reck,5
spn---siglec1,5
ccl8---ccr8,5
spon1---app,5
spon2---itga4,5
spon2---itga5,5
gphb5---tshr,5
il20---il22ra1_il20rb,5
wnt8b---fzd7,5
bgn---fgfr3,5
bmp8b---bmpr1b_acvr2b,5
lgi2---adam23,5
bmp8b---bmpr1b_acvr2a,5
bmp8b---bmpr1a_acvr2b,5
lgi4---adam23,5
bmp8b---bmpr1a_acvr2a,5
wnt9b---lrp5,5
bmp8b---plaur,5
lama3---itgb1,5
ntf4---bex3,5
calm3---ppapdc2,5
col4a4---cd44,5
il5---il5ra_csf2rb,5
calm3---plpp6,5
cntn2---cntn2,5
cgb3---sirpa,5
vegfa---grin2b,5
cklf---lrp6,5
calm2---ppapdc2,5
calm2---plpp6,5
jaml---cxadr,5
csf1---sirpa,5
wnt2b---fzd7,5
cntn3---ptprg,5
zp3---chrna7,5
igsf11---vsir,5
faslg---tnfrsf10b,5
vcl---alk,5
wnt10b---fzd4,5
gdf2---acvrl1_acvr2a,5
tg---tpo,5
col4a6---cd44,5
sema3d---plxnd1,5
dkk2---lrp5,5
adipoq---cnr2,5
adipoq---gpr42,5
dkk4---kremen2,5
sema3c---nrp1_nrp2,5
thbs1---ptprj,5
dkk4---lrp5,5
wnt10b---fzd6,5
dkk2---kremen1,5
sema6d---plxna1_trem2,5
il13---il4r_il13ra2,5
ifnl4---il10rb,5
hla-drb5---cd4,5
tcn1---cd320,5
ifnl4---ifnlr1,5
sema7a---itgb1_itga1,5
calm1---ppapdc2,5
wnt4---notch1,5
ghrl---ptgir,5
gdf1---acvr1c,5
afdn---f11r,5
afdn---nrxn2,5
tnf---icos,5
cadm3---nectin1,5
afdn---nrxn3,5
dsg2---dsc1,5
calm1---plpp6,5
gdf11---tgfbr1_acvr2b,5
vwf---gp9,5
lrig2---egfr,5
gdf11---tgfbr1_acvr2a,5
vwf---gp1bb,5
wif1---ryk,5
gdf11---bmpr1a,5
sema6d---plxna1_kdr,5
ace2---slc6a19,5
osm---osmr_il6st,5
nrg1---adgrl1,5
wnt10b---lrp6,5
l1cam---ptprz1,5
lrig1---met,5
l1cam---nrp1,5
il13---il4r_il13ra1,5
